,Pers,LR,Lasso,Ridge,LAD,NN,FA-FIXED-LR,FA-FIXED-LDR-LR,FA-FIXED-NN,FA-FIXED-LDR-NN,FA-LEARN-LDR-LR-10,FA-LEARN-LDR-LR-1,FA-LEARN-LDR-LR-2,FA-LEARN-LDR-LR-5,FA-LEARN-LDR-LR-20,FA-LEARN-LDR-NN-10,FA-LEARN-LDR-NN-1,FA-LEARN-LDR-NN-2,FA-LEARN-LDR-NN-5,FA-LEARN-LDR-NN-20,FA-LEARN-LR-10,FA-LEARN-LR-1,FA-LEARN-LR-2,FA-LEARN-LR-5,FA-LEARN-LR-20,FA-LEARN-NN-10,FA-LEARN-NN-1,FA-LEARN-NN-2,FA-LEARN-NN-5,FA-LEARN-NN-20,iteration,percentage
0,0.09410836398834399,0.08223562000536776,0.0823156087897001,0.0826681572114806,0.07751593951010409,0.07452130277617078,0.08173614101313742,0.08173614101313742,0.07706859465299151,0.07454948853675249,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.0758529625385379,0.0763393503418972,0.07788934203713513,0.07447162072502203,0.07447872837340844,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.07680030177653042,0.07615485644345685,0.07495980731864398,0.07601162319663887,0.0744099311136874,0,0
0,0.09410836398834399,0.08223562000536776,0.0823156087897001,0.0826681572114806,0.07751593951010409,0.07452130277617078,0.08173614101313742,0.08173614101313742,0.07706859465299151,0.07454948853675249,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.0758529625385379,0.0763393503418972,0.07788934203713513,0.07447162072502203,0.07447872837340844,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.07680030177653042,0.07615485644345685,0.07495980731864398,0.07601162319663887,0.0744099311136874,1,0
0,0.09410836398834399,0.08223562000536776,0.0823156087897001,0.0826681572114806,0.07751593951010409,0.07452130277617078,0.08173614101313742,0.08173614101313742,0.07706859465299151,0.07454948853675249,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.0758529625385379,0.0763393503418972,0.07788934203713513,0.07447162072502203,0.07447872837340844,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.07680030177653042,0.07615485644345685,0.07495980731864398,0.07601162319663887,0.0744099311136874,2,0
0,0.09410836398834399,0.08223562000536776,0.0823156087897001,0.0826681572114806,0.07751593951010409,0.07452130277617078,0.08173614101313742,0.08173614101313742,0.07706859465299151,0.07454948853675249,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.0758529625385379,0.0763393503418972,0.07788934203713513,0.07447162072502203,0.07447872837340844,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.07680030177653042,0.07615485644345685,0.07495980731864398,0.07601162319663887,0.0744099311136874,3,0
0,0.09410836398834399,0.08223562000536776,0.0823156087897001,0.0826681572114806,0.07751593951010409,0.07452130277617078,0.08173614101313742,0.08173614101313742,0.07706859465299151,0.07454948853675249,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.0758529625385379,0.0763393503418972,0.07788934203713513,0.07447162072502203,0.07447872837340844,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.07680030177653042,0.07615485644345685,0.07495980731864398,0.07601162319663887,0.0744099311136874,4,0
0,0.09410836398834399,0.08223562000536776,0.0823156087897001,0.0826681572114806,0.07751593951010409,0.07452130277617078,0.08173614101313742,0.08173614101313742,0.07706859465299151,0.07454948853675249,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.0758529625385379,0.0763393503418972,0.07788934203713513,0.07447162072502203,0.07447872837340844,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.07680030177653042,0.07615485644345685,0.07495980731864398,0.07601162319663887,0.0744099311136874,5,0
0,0.09410836398834399,0.08223562000536776,0.0823156087897001,0.0826681572114806,0.07751593951010409,0.07452130277617078,0.08173614101313742,0.08173614101313742,0.07706859465299151,0.07454948853675249,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.0758529625385379,0.0763393503418972,0.07788934203713513,0.07447162072502203,0.07447872837340844,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.07680030177653042,0.07615485644345685,0.07495980731864398,0.07601162319663887,0.0744099311136874,6,0
0,0.09410836398834399,0.08223562000536776,0.0823156087897001,0.0826681572114806,0.07751593951010409,0.07452130277617078,0.08173614101313742,0.08173614101313742,0.07706859465299151,0.07454948853675249,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.0758529625385379,0.0763393503418972,0.07788934203713513,0.07447162072502203,0.07447872837340844,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.07680030177653042,0.07615485644345685,0.07495980731864398,0.07601162319663887,0.0744099311136874,7,0
0,0.09410836398834399,0.08223562000536776,0.0823156087897001,0.0826681572114806,0.07751593951010409,0.07452130277617078,0.08173614101313742,0.08173614101313742,0.07706859465299151,0.07454948853675249,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.0758529625385379,0.0763393503418972,0.07788934203713513,0.07447162072502203,0.07447872837340844,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.07680030177653042,0.07615485644345685,0.07495980731864398,0.07601162319663887,0.0744099311136874,8,0
0,0.09410836398834399,0.08223562000536776,0.0823156087897001,0.0826681572114806,0.07751593951010409,0.07452130277617078,0.08173614101313742,0.08173614101313742,0.07706859465299151,0.07454948853675249,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.0758529625385379,0.0763393503418972,0.07788934203713513,0.07447162072502203,0.07447872837340844,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.08173614101313742,0.07680030177653042,0.07615485644345685,0.07495980731864398,0.07601162319663887,0.0744099311136874,9,0
